DateTime,Date,Time,Month,Year,Day of Week,Hour,Accident Location,PCF Description,PCF Category,Involved Objects,Party at Fault,Suspected Serious Injury,Suspected Minor Injury,Suspected Possible Injury,Injury Severity,ObjectId,x,y
3/28/2024 12:44:00 AM,2024-03-27,17:44:00,3,2024,2.0,17,Russell Street & Sacramento Street,VC 22106: Unsafe starting or backing of vehicle on highway,"Turning, Starting, Signaling","1 Bicycle, 1 Car",Driver,0,0,1,Possible Injury,11202,-13612086.1142755,4558948.35592059
10/13/2025 6:01:00 PM,2025-10-13,11:01:00,10,2025,0.0,11,Russell Street & Sacramento Street,VC 22107: Unsafe turning or moving of vehicle on roadway,"Turning, Starting, Signaling","1 Car, 4 Parked Vehicle",Driver,0,0,0,No Injury,11203,-13612086.1142755,4558948.35592059
9/20/2021 8:22:00 PM,2021-09-20,13:22:00,9,2021,0.0,13,The Alameda & Yosemite Road,Other,Other,"1 Bicycle, 1 Solo",Bicyclist,0,0,0,Unspecified Injury,11204,-13612318.5460266,4564840.94025271
,,,,,nan,,Parker Street & Warring Street,VC 22107: Unsafe turning or moving of vehicle on roadway,"Turning, Starting, Signaling",1 Parked Vehicle,Driver,0,0,0,No Injury,11205,-13608839.1565263,4560249.09774893
7/25/2017 1:37:00 AM,2017-07-24,18:37:00,7,2017,0.0,18,Bancroft Wy & Fulton Street,VC 22350: Unsafe speed for prevailing conditions,Speed Laws,"1 Bicycle, 1 Solo",Bicyclist,0,0,0,Unspecified Injury,11206,-13610573.2986824,4560773.80898727
3/7/2017 6:20:00 PM,2017-03-07,10:20:00,3,2017,1.0,10,Bancroft Wy & Fulton Street,VC 22350: Unsafe speed for prevailing conditions,Speed Laws,1 Parked Vehicle,Driver,0,0,0,No Injury,11207,-13610573.2986824,4560773.80898727
2/27/2011 7:49:00 AM,2011-02-26,23:49:00,2,2011,5.0,23,Parker Street & Warring Street,Unknown / Not Stated,Other,"1 Car, 1 Parked Vehicle",Driver,0,0,0,No Injury,11208,-13608839.1565263,4560249.09774893
12/8/2016 10:45:00 PM,2016-12-08,14:45:00,12,2016,3.0,14,Bancroft Wy & Fulton Street,VC 22350: Unsafe speed for prevailing conditions,Speed Laws,"1 Truck, 1 Car",Driver,0,0,0,Unspecified Injury,11209,-13610573.2986824,4560773.80898727
1/25/2011 11:46:00 PM,2011-01-25,15:46:00,1,2011,1.0,15,Parker Street & Warring Street,VC 22106: Unsafe starting or backing of vehicle on highway,"Turning, Starting, Signaling","1 Car, 1 Pedestrian",Driver,0,0,0,Unspecified Injury,11210,-13608839.1565263,4560249.09774893
1/16/2011 1:30:00 AM,2011-01-15,17:30:00,1,2011,5.0,17,Parker Street & Warring Street,VC 22350: Unsafe speed for prevailing conditions,Speed Laws,"1 Truck, 1 Car",Driver,0,0,0,No Injury,11211,-13608839.1565263,4560249.09774893
9/12/2016 3:17:00 AM,2016-09-11,20:17:00,9,2016,6.0,20,Bancroft Way & Fulton Street,VC 22106: Unsafe starting or backing of vehicle on highway,"Turning, Starting, Signaling",2 Car,Driver,0,0,0,No Injury,11212,-13610573.2986824,4560773.80898727
4/26/2023 12:59:00 AM,2023-04-25,17:59:00,4,2023,1.0,17,Parker St & Warring Street,VC 22107: Unsafe turning or moving of vehicle on roadway,"Turning, Starting, Signaling","1 Bicycle, 1 Car",Driver,0,0,1,Possible Injury,11213,-13608839.1565263,4560249.09774893
4/10/2016 11:04:00 PM,2016-04-10,16:04:00,4,2016,6.0,16,Bancroft Wy & Fulton Street,VC 21453(a): Failure to stop at red light or stop line,"Signs, Signals, Markings",2 Car,Driver,0,0,0,Unspecified Injury,11214,-13610573.2986824,4560773.80898727
5/13/2023 4:15:00 PM,2023-05-13,09:15:00,5,2023,5.0,9,Parker Street & Warring Street,VC 21658(a): Unsafe lane change,"Driving, Overtaking, Passing","1 Car, 1 Parked Vehicle",Driver,0,0,0,No Injury,11215,-13608839.1565263,4560249.09774893
3/27/2016 8:34:00 PM,2016-03-27,13:34:00,3,2016,6.0,13,Bancroft Wy & Fulton Street,VC 22350: Unsafe speed for prevailing conditions,Speed Laws,2 Car,Driver,0,0,0,No Injury,11216,-13610573.2986824,4560773.80898727
10/3/2023 9:10:00 PM,2023-10-03,14:10:00,10,2023,1.0,14,Parker Street & Warring Street,VC 21950(b): Pedestrian suddenly entering path of vehicle,Pedestrians,"1 Car, 1 Pedestrian",Pedestrian,0,1,0,Minor Injury,11217,-13608839.1565263,4560249.09774893
3/13/2016 8:05:00 PM,2016-03-13,13:05:00,3,2016,6.0,13,Bancroft Wy & Fulton Street,VC 23152(a): Driving under the influence of alcohol,"Alcohol, DUI, Drug Offenses","1 Car, 1 Fixed Object",Driver,0,0,0,No Injury,11218,-13610573.2986824,4560773.80898727
2/15/2025 4:04:00 AM,2025-02-14,20:04:00,2,2025,4.0,20,Parker Street & Warring Street,VC 21801(a): Failure to yield before left turn or U-turn,"Turning, Starting, Signaling","1 Electric Scooter, 1 Car",Driver,1,0,0,Serious Injury,11219,-13608839.1565263,4560249.09774893
4/30/2025 4:02:00 AM,2025-04-29,21:02:00,4,2025,1.0,21,Parker Street & Warring Street,VC 22350: Unsafe speed for prevailing conditions,Speed Laws,"1 Car, 1 Fixed Object",Driver,0,0,0,No Injury,11220,-13608839.1565263,4560249.09774893
2/3/2016 12:58:00 AM,2016-02-02,16:58:00,2,2016,1.0,16,Bancroft Wy & Fulton Street,VC 23152(e): DUI passenger for hire,"Alcohol, DUI, Drug Offenses","1 Bicycle, 1 Car",Driver,0,0,0,Unspecified Injury,11221,-13610573.2986824,4560773.80898727
11/20/2021 12:00:00 AM,2021-11-19,16:00:00,11,2021,4.0,16,Blake Street & Sacramento Street,VC 23152(f): Driving under the influence of drugs,"Alcohol, DUI, Drug Offenses","1 Car, 1 Parked Vehicle",Driver,0,0,0,No Injury,11222,-13612243.040233,4559854.79971152
1/1/2016 1:07:00 AM,2015-12-31,17:07:00,12,2015,3.0,17,Bancroft Wy & Fulton Street,VC 23152(a): Driving under the influence of alcohol,"Alcohol, DUI, Drug Offenses",2 Car,Driver,0,0,0,No Injury,11223,-13610573.2986824,4560773.80898727
11/5/2021 6:37:00 PM,2021-11-05,11:37:00,11,2021,4.0,11,Blake Street & Sacramento Street,VC 21802(a): Failure to yield when entering through highway,Right of Way,2 Car,Driver,0,0,0,No Injury,11224,-13612243.040233,4559854.79971152
11/8/2015 1:25:00 AM,2015-11-07,17:25:00,11,2015,5.0,17,Bancroft Wy & Fulton Street,VC 21453(a): Failure to stop at red light or stop line,"Signs, Signals, Markings","2 Car, 1 Parked Vehicle",Driver,0,0,0,Unspecified Injury,11225,-13610573.2986824,4560773.80898727
10/23/2015 8:05:00 PM,2015-10-23,13:05:00,10,2015,4.0,13,Bancroft Wy & Fulton Street,VC 23152(a): Driving under the influence of alcohol,"Alcohol, DUI, Drug Offenses",2 Car,Driver,0,0,0,No Injury,11226,-13610573.2986824,4560773.80898727
6/18/2020 7:37:00 PM,2020-06-18,12:37:00,6,2020,3.0,12,Blake Street & Sacramento Street,VC 22107: Unsafe turning or moving of vehicle on roadway,"Turning, Starting, Signaling",2 Car,Driver,0,0,0,Unspecified Injury,11227,-13612243.040233,4559854.79971152
7/23/2015 5:59:00 PM,2015-07-23,10:59:00,7,2015,3.0,10,Bancroft Wy & Fulton Street,VC 22350: Unsafe speed for prevailing conditions,Speed Laws,"1 Truck, 1 Parked Vehicle",Driver,0,0,0,No Injury,11228,-13610573.2986824,4560773.80898727
2/7/2020 1:07:00 AM,2020-02-06,17:07:00,2,2020,3.0,17,Blake Street & Sacramento Street,VC 21802(a): Failure to yield when entering through highway,"Turning, Starting, Signaling",3 Car,Driver,0,0,0,Unspecified Injury,11229,-13612243.040233,4559854.79971152
4/9/2015 2:36:00 PM,2015-04-09,07:36:00,4,2015,3.0,7,Bancroft Wy & Fulton Street,VC 21955: Crossing between intersections (Jaywalking),Pedestrians,"2 Truck, 1 Pedestrian",Pedestrian,0,0,0,Unspecified Injury,11230,-13610573.2986824,4560773.80898727
11/3/2019 10:40:00 PM,2019-11-03,14:40:00,11,2019,6.0,14,Blake Street & Sacramento Street,VC 21802(a): Failure to yield when entering through highway,Right of Way,2 Car,Driver,0,0,0,No Injury,11231,-13612243.040233,4559854.79971152
12/8/2014 1:19:00 AM,2014-12-07,17:19:00,12,2014,6.0,17,Bancroft Wy & Fulton Street,VC 21950(c): Pedestrian slowing traffic unnecessarily,Pedestrians,"1 Car, 2 Pedestrian",Driver,0,0,0,Unspecified Injury,11232,-13610573.2986824,4560773.80898727
8/30/2019 2:56:00 PM,2019-08-30,07:56:00,8,2019,4.0,7,Blake Street & Sacramento Street,VC 22107: Unsafe turning or moving of vehicle on roadway,"Turning, Starting, Signaling","1 Truck, 1 Car, 2 Parked Vehicle",Driver,0,0,0,Unspecified Injury,11233,-13612243.040233,4559854.79971152
11/5/2013 11:00:00 PM,2013-11-05,15:00:00,11,2013,1.0,15,Bancroft Wy & Fulton Street,VC 21950(a): Failure to yield to pedestrian in crosswalk,Pedestrians,"1 Car, 1 Parked Vehicle",Driver,0,0,0,Unspecified Injury,11234,-13610573.2986824,4560773.80898727
10/6/2013 11:14:00 PM,2013-10-06,16:14:00,10,2013,6.0,16,Bancroft Wy & Fulton Street,VC 21950(a): Failure to yield to pedestrian in crosswalk,Pedestrians,"1 Car, 1 Pedestrian",Driver,0,0,0,Unspecified Injury,11235,-13610573.2986824,4560773.80898727
1/28/2019 7:15:00 PM,2019-01-28,11:15:00,1,2019,0.0,11,Blake Street & Sacramento Street,VC 21802(a): Failure to yield when entering through highway,Right of Way,"1 Bicycle, 1 Parked Vehicle",Bicyclist,0,0,0,Unspecified Injury,11236,-13612243.040233,4559854.79971152
8/18/2013 2:35:00 AM,2013-08-17,19:35:00,8,2013,5.0,19,Bancroft Wy & Fulton Street,VC 21658(a): Unsafe lane change,"Driving, Overtaking, Passing","1 Truck, 1 Parked Vehicle",Driver,0,0,0,No Injury,11237,-13610573.2986824,4560773.80898727
6/11/2013 1:52:00 AM,2013-06-10,18:52:00,6,2013,0.0,18,Bancroft Wy & Fulton Street,VC 21750: Unsafe overtaking or passing on left,"Driving, Overtaking, Passing",2 Car,Driver,0,0,0,No Injury,11238,-13610573.2986824,4560773.80898727
1/26/2019 1:59:00 AM,2019-01-25,17:59:00,1,2019,4.0,17,Blake Street & Sacramento Street,VC 21802(a): Failure to yield when entering through highway,Right of Way,2 Car,Driver,0,0,0,Unspecified Injury,11239,-13612243.040233,4559854.79971152
2/7/2013 12:21:00 AM,2013-02-06,16:21:00,2,2013,2.0,16,Bancroft Wy & Fulton Street,VC 21950(a): Failure to yield to pedestrian in crosswalk,Pedestrians,"1 Car, 1 Pedestrian",Driver,0,0,0,Unspecified Injury,11240,-13610573.2986824,4560773.80898727
7/21/2018 9:00:00 PM,2018-07-21,14:00:00,7,2018,5.0,14,Blake Street,VC 22350: Unsafe speed for prevailing conditions,Speed Laws,1 Parked Vehicle,Driver,0,0,0,No Injury,11241,-13612268.0894268,4559850.69178751
11/21/2012 4:25:00 PM,2012-11-21,08:25:00,11,2012,2.0,8,Bancroft Wy & Fulton Street,Unknown / Not Stated,Other,"1 Car, 1 Pedestrian",Other,0,0,0,Unspecified Injury,11242,-13610573.2986824,4560773.80898727
8/2/2018 11:26:00 PM,2018-08-02,16:26:00,8,2018,3.0,16,Blake Street & Sacramento Street,VC 21802(a): Failure to yield when entering through highway,Right of Way,2 Car,Driver,0,0,0,No Injury,11243,-13612243.040233,4559854.79971152
7/13/2012 10:52:00 PM,2012-07-13,15:52:00,7,2012,4.0,15,Bancroft Wy & Fulton Street,VC 21750: Unsafe overtaking or passing on left,"Driving, Overtaking, Passing","1 Bicycle, 1 Truck",Driver,0,0,0,Fatal,11244,-13610573.2986824,4560773.80898727
12/25/2017 5:30:00 AM,2017-12-24,21:30:00,12,2017,6.0,21,Blake Street & Sacramento Street,VC 22350: Unsafe speed for prevailing conditions,Speed Laws,1 Parked Vehicle,Driver,0,0,0,No Injury,11245,-13612243.040233,4559854.79971152
10/13/2017 3:10:00 AM,2017-10-12,20:10:00,10,2017,3.0,20,Blake Street & Sacramento Street,VC 21804(a): Failure to yield to traffic when entering highway,Right of Way,2 Car,Driver,0,0,0,Unspecified Injury,11246,-13612243.040233,4559854.79971152
7/13/2012 11:29:00 PM,2012-07-13,16:29:00,7,2012,4.0,16,Bancroft Wy & Fulton Street,VC 22107: Unsafe turning or moving of vehicle on roadway,"Turning, Starting, Signaling","1 Car, 1 Parked Vehicle",Driver,0,0,0,Unspecified Injury,11247,-13610573.2986824,4560773.80898727
6/17/2016 11:00:00 PM,2016-06-17,16:00:00,6,2016,4.0,16,Blake Street & Sacramento Street,VC 21802(a): Failure to yield when entering through highway,Right of Way,2 Car,Driver,0,0,0,Unspecified Injury,11248,-13612243.040233,4559854.79971152
6/5/2012 6:07:00 PM,2012-06-05,11:07:00,6,2012,1.0,11,Bancroft Wy & Fulton Street,VC 21453(a): Failure to stop at red light or stop line,"Signs, Signals, Markings",2 Car,Driver,0,0,0,Unspecified Injury,11249,-13610573.2986824,4560773.80898727
5/7/2012 8:16:00 PM,2012-05-07,13:16:00,5,2012,0.0,13,Bancroft Wy & Fulton Street,VC 21801(a): Failure to yield before left turn or U-turn,Right of Way,"1 Motorcycle, 1 Car",Driver,0,0,0,Unspecified Injury,11250,-13610573.2986824,4560773.80898727
1/28/2016 10:34:00 PM,2016-01-28,14:34:00,1,2016,3.0,14,Blake Street & Sacramento Street,VC 22107: Unsafe turning or moving of vehicle on roadway,"Turning, Starting, Signaling","1 Car, 1 Parked Vehicle",Driver,0,0,0,No Injury,11251,-13612243.040233,4559854.79971152
3/26/2012 11:45:00 PM,2012-03-26,16:45:00,3,2012,0.0,16,Bancroft Wy & Fulton Street,VC 22107: Unsafe turning or moving of vehicle on roadway,"Turning, Starting, Signaling","1 Car, 1 Parked Vehicle",Driver,0,0,0,No Injury,11252,-13610573.2986824,4560773.80898727
3/11/2015 10:54:00 PM,2015-03-11,15:54:00,3,2015,2.0,15,Blake Street & Sacramento Street,VC 22107: Unsafe turning or moving of vehicle on roadway,"Turning, Starting, Signaling","1 Bicycle, 1 Truck, 1 Parked Vehicle",Driver,0,0,0,Unspecified Injury,11253,-13612243.040233,4559854.79971152
10/29/2011 12:00:00 AM,2011-10-28,17:00:00,10,2011,4.0,17,Bancroft Wy & Fulton Street,VC 22107: Unsafe turning or moving of vehicle on roadway,Other,2 Car,Driver,0,0,0,No Injury,11254,-13610573.2986824,4560773.80898727
2/12/2015 5:58:00 PM,2015-02-12,09:58:00,2,2015,3.0,9,Blake Street & Sacramento Street,VC 21801(a): Failure to yield before left turn or U-turn,Right of Way,2 Car,Driver,0,0,0,No Injury,11255,-13612243.040233,4559854.79971152
9/29/2011 1:25:00 AM,2011-09-28,18:25:00,9,2011,2.0,18,Bancroft Wy & Fulton Street,VC 22350: Unsafe speed for prevailing conditions,Speed Laws,"1 Car, 1 Pedestrian",Driver,0,0,0,Unspecified Injury,11256,-13610573.2986824,4560773.80898727
6/10/2011 1:16:00 AM,2011-06-09,18:16:00,6,2011,3.0,18,Bancroft Wy & Fulton Street,VC 21663: Driving on sidewalk,"Driving, Overtaking, Passing","1 Bicycle, 1 Other",Bicyclist,0,0,0,Unspecified Injury,11257,-13610573.2986824,4560773.80898727
5/17/2014 5:49:00 PM,2014-05-17,10:49:00,5,2014,5.0,10,Blake Street & Sacramento Street,VC 22106: Unsafe starting or backing of vehicle on highway,"Turning, Starting, Signaling","2 Car, 1 Parked Vehicle",Driver,0,0,0,Unspecified Injury,11258,-13612243.040233,4559854.79971152
5/21/2011 9:54:00 PM,2011-05-21,14:54:00,5,2011,5.0,14,Bancroft Wy & Fulton Street,VC 22107: Unsafe turning or moving of vehicle on roadway,"Turning, Starting, Signaling",2 Car,Driver,0,0,0,No Injury,11259,-13610573.2986824,4560773.80898727
4/9/2014 11:13:00 PM,2014-04-09,16:13:00,4,2014,2.0,16,Blake Street & Sacramento Street,VC 21802(a): Failure to yield when entering through highway,Right of Way,"1 Truck, 1 Car",Driver,0,0,0,Unspecified Injury,11260,-13612243.040233,4559854.79971152
3/15/2023 10:44:00 PM,2023-03-15,15:44:00,3,2023,2.0,15,Bancroft Way & Fulton Street,VC 21954(a): Pedestrian failure to yield right-of-way outside crosswalk,Pedestrians,"1 Truck, 1 Pedestrian",Pedestrian,1,0,0,Serious Injury,11261,-13610573.2986824,4560773.80898727
2/20/2014 9:24:00 PM,2014-02-20,13:24:00,2,2014,3.0,13,Blake Street & Sacramento Sty,VC 22107: Unsafe turning or moving of vehicle on roadway,"Turning, Starting, Signaling",2 Car,Driver,0,0,0,Unspecified Injury,11262,-13612243.040233,4559854.79971152
4/2/2023 8:04:00 AM,2023-04-02,01:04:00,4,2023,6.0,1,Bancroft Way & Fulton Street,VC 21453(a): Failure to stop at red light or stop line,"Signs, Signals, Markings",2 Car,Driver,0,0,0,No Injury,11263,-13610573.2986824,4560773.80898727
3/30/2013 8:36:00 PM,2013-03-30,13:36:00,3,2013,5.0,13,Blake Street & Sacramento Street,VC 22107: Unsafe turning or moving of vehicle on roadway,"Turning, Starting, Signaling",2 Car,Driver,0,0,0,Unspecified Injury,11264,-13612243.040233,4559854.79971152
4/6/2023 7:25:00 PM,2023-04-06,12:25:00,4,2023,3.0,12,Bancroft Way & Fulton Street,VC 22350: Unsafe speed for prevailing conditions,Speed Laws,"1 Car, 1 Parked Vehicle",Driver,0,0,1,Possible Injury,11265,-13610573.2986824,4560773.80898727
12/3/2012 10:05:00 PM,2012-12-03,14:05:00,12,2012,0.0,14,Blake Street & Sacramento Street,VC 22106: Unsafe starting or backing of vehicle on highway,"Turning, Starting, Signaling","1 Car, 1 Parked Vehicle",Driver,0,0,0,No Injury,11266,-13612243.040233,4559854.79971152
6/2/2023 4:10:00 PM,2023-06-02,09:10:00,6,2023,4.0,9,Bancroft Way & Fulton Street,VC 21954(a): Pedestrian failure to yield right-of-way outside crosswalk,Pedestrians,"1 Car, 1 Pedestrian",Pedestrian,0,1,0,Minor Injury,11267,-13610573.2986824,4560773.80898727
3/18/2012 5:30:00 PM,2012-03-18,10:30:00,3,2012,6.0,10,Blake Street & Sacramento Street,VC 21801(a): Failure to yield before left turn or U-turn,Right of Way,"1 Truck, 1 Car",Driver,0,0,0,No Injury,11268,-13612243.040233,4559854.79971152
9/2/2023 12:00:00 AM,2023-09-01,17:00:00,9,2023,4.0,17,Bancroft Way & Fulton Street,VC 22350: Unsafe speed for prevailing conditions,Speed Laws,"1 Motorcycle, 1 Car",Driver,0,0,0,No Injury,11269,-13610573.2986824,4560773.80898727
10/6/2024 4:20:00 PM,2024-10-06,09:20:00,10,2024,6.0,9,Blake Street & Sacramento Street,VC 21950(a): Failure to yield to pedestrian in crosswalk,Pedestrians,"1 Car, 1 Pedestrian",Driver,0,1,0,Minor Injury,11270,-13612243.040233,4559854.79971152
4/5/2024 6:25:00 PM,2024-04-05,11:25:00,4,2024,4.0,11,Bancroft Way & Fulton Street,VC 22107: Unsafe turning or moving of vehicle on roadway,"Turning, Starting, Signaling","1 Electric Scooter, 1 Car",Driver,0,0,1,Possible Injury,11271,-13610573.2986824,4560773.80898727
10/19/2024 11:20:00 PM,2024-10-19,16:20:00,10,2024,5.0,16,Blake Street & Sacramento Street,VC 21802(a): Failure to yield when entering through highway,Right of Way,2 Car,Driver,0,0,1,Possible Injury,11272,-13612243.040233,4559854.79971152
9/13/2024 4:43:00 AM,2024-09-12,21:43:00,9,2024,3.0,21,Bancroft Way & Fulton Street,VC 22350: Unsafe speed for prevailing conditions,Speed Laws,"1 Motorcycle, 1 Solo",Driver,1,0,0,Serious Injury,11273,-13610573.2986824,4560773.80898727
5/27/2025 4:44:00 AM,2025-05-26,21:44:00,5,2025,0.0,21,Blake Street & Sacramento Street,VC 23152(a): Driving under the influence of alcohol,"Alcohol, DUI, Drug Offenses","1 Car, 1 Parked Vehicle",Driver,0,0,0,No Injury,11274,-13612243.040233,4559854.79971152
3/8/2025 1:00:00 AM,2025-03-07,17:00:00,3,2025,4.0,17,Bancroft Way & Fulton Street,VC 22101(d): Disobeying official traffic control device (turns),"Turning, Starting, Signaling","1 Car, 1 Pedestrian",Driver,0,1,0,Minor Injury,11275,-13610573.2986824,4560773.80898727
11/18/2021 8:42:00 PM,2021-11-18,12:42:00,11,2021,3.0,12,Berkeley Way & Sacramento Street,VC 22350: Unsafe speed for prevailing conditions,Speed Laws,3 Car,Driver,0,0,0,Unspecified Injury,11276,-13612374.2801552,4561261.40872066
8/20/2025 10:30:00 PM,2025-08-20,15:30:00,8,2025,2.0,15,Bancroft Way & Fulton Street,VC 22107: Unsafe turning or moving of vehicle on roadway,"Turning, Starting, Signaling","1 Bicycle, 1 Car",Driver,0,1,0,Minor Injury,11277,-13610573.2986824,4560773.80898727
3/8/2016 5:08:00 PM,2016-03-08,09:08:00,3,2016,1.0,9,Berkeley Wy & Sacramento Street,VC 22350: Unsafe speed for prevailing conditions,Speed Laws,2 Car,Driver,0,0,0,No Injury,11278,-13612374.2801552,4561261.40872066
9/3/2021 4:15:00 PM,2021-09-03,09:15:00,9,2021,4.0,9,Alvarado Road & Bridge Road,VC 22107: Unsafe turning or moving of vehicle on roadway,"Turning, Starting, Signaling","1 Truck, 1 Parked Vehicle",Driver,0,0,0,No Injury,11279,-13607549.6797195,4559175.84380411
10/7/2015 10:52:00 PM,2015-10-07,15:52:00,10,2015,2.0,15,Berkeley Wy & Sacramento Street,VC 21801(a): Failure to yield before left turn or U-turn,Right of Way,2 Car,Driver,0,0,0,Unspecified Injury,11280,-13612374.2801552,4561261.40872066
5/24/2016 5:58:00 PM,2016-05-24,10:58:00,5,2016,1.0,10,Alvarado Road & Bridge Road,VC 22350: Unsafe speed for prevailing conditions,Speed Laws,"1 Truck, 1 Fixed Object",Driver,0,0,0,No Injury,11281,-13607549.6797195,4559175.84380411
5/12/2014 10:16:00 PM,2014-05-12,15:16:00,5,2014,0.0,15,Berkeley Wy & Sacramento Street,VC 22350: Unsafe speed for prevailing conditions,Speed Laws,2 Car,Driver,0,0,0,Unspecified Injury,11282,-13612374.2801552,4561261.40872066
10/12/2015 5:05:00 PM,2015-10-12,10:05:00,10,2015,0.0,10,Alvarado Road & Bridge Road,VC 22350: Unsafe speed for prevailing conditions,Speed Laws,"1 Truck, 1 Parked Vehicle",Driver,0,0,0,No Injury,11283,-13607549.6797195,4559175.84380411
3/13/2012 1:06:00 AM,2012-03-12,18:06:00,3,2012,0.0,18,Berkeley Wy & Sacramento Street,VC 22350: Unsafe speed for prevailing conditions,Speed Laws,"1 Truck, 2 Car",Driver,0,0,0,Unspecified Injury,11284,-13612374.2801552,4561261.40872066
8/17/2015 8:42:00 PM,2015-08-17,13:42:00,8,2015,0.0,13,Alvarado Road & Bridge Rd,VC 22350: Unsafe speed for prevailing conditions,Speed Laws,"1 Truck, 1 Fixed Object",Driver,0,0,0,No Injury,11285,-13607549.6797195,4559175.84380411
10/3/2024 5:00:00 PM,2024-10-03,10:00:00,10,2024,3.0,10,Berkeley Way & Sacramento Street,VC 21802(a): Failure to yield when entering through highway,Right of Way,2 Car,Driver,0,1,0,Minor Injury,11286,-13612374.2801552,4561261.40872066
8/7/2013 8:15:00 PM,2013-08-07,13:15:00,8,2013,2.0,13,Alvarado Road & Bridge Road,VC 22107: Unsafe turning or moving of vehicle on roadway,"Turning, Starting, Signaling","1 Truck, 1 Parked Vehicle",Driver,0,0,0,No Injury,11287,-13607549.6797195,4559175.84380411
11/17/2021 1:35:00 PM,2021-11-17,05:35:00,11,2021,2.0,5,Carleton Street & Telegraph Avenue,VC 22350: Unsafe speed for prevailing conditions,Speed Laws,"1 Car, 1 Pedestrian",Driver,0,0,0,Unspecified Injury,11288,-13609800.0758403,4559993.95697114
10/10/2011 3:54:00 PM,2011-10-10,08:54:00,10,2011,0.0,8,Alvarado Road & Bridge Road,VC 22106: Unsafe starting or backing of vehicle on highway,Other,"1 Car, 1 Parked Vehicle",Driver,0,0,0,No Injury,11289,-13607549.6797195,4559175.84380411
9/28/2023 5:06:00 PM,2023-09-28,10:06:00,9,2023,3.0,10,Alvarado Road & Bridge Road,VC 22350: Unsafe speed for prevailing conditions,Speed Laws,"1 Truck, 1 Parked Vehicle",Driver,0,0,0,No Injury,11290,-13607549.6797195,4559175.84380411
1/10/2018 1:53:00 AM,2018-01-09,17:53:00,1,2018,1.0,17,Carleton Street & Telegraph Avenue,VC 21950(a): Failure to yield to pedestrian in crosswalk,Pedestrians,"1 Car, 1 Pedestrian",Driver,0,0,0,Unspecified Injury,11291,-13609800.0758403,4559993.95697114
9/3/2021 7:12:00 PM,2021-09-03,12:12:00,9,2021,4.0,12,University Avenue,VC 22107: Unsafe turning or moving of vehicle on roadway,"Turning, Starting, Signaling",2 Car,Driver,0,0,0,No Injury,11292,-13613651.2401329,4560901.01229971
5/31/2018 4:07:00 AM,2018-05-30,21:07:00,5,2018,2.0,21,Carleton Street & Telegraph Avenue,VC 22350: Unsafe speed for prevailing conditions,Speed Laws,"1 Motorcycle, 1 Car",Driver,0,0,0,Unspecified Injury,11293,-13609800.0758403,4559993.95697114
2/4/2018 1:56:00 AM,2018-02-03,17:56:00,2,2018,5.0,17,University Avenue,VC 22107: Unsafe turning or moving of vehicle on roadway,"Turning, Starting, Signaling",1 Parked Vehicle,Driver,0,0,0,No Injury,11294,-13613722.1855906,4560884.764943
12/16/2017 5:29:00 AM,2017-12-15,21:29:00,12,2017,4.0,21,Carleton Street & Telegraph Avenue,VC 21950(a): Failure to yield to pedestrian in crosswalk,Pedestrians,"1 Car, 1 Pedestrian",Driver,0,0,0,Unspecified Injury,11295,-13609800.0758403,4559993.95697114
9/1/2021 12:01:00 AM,2021-08-31,17:01:00,8,2021,1.0,17,Folger Avenue & Greenway Bike Path,VC 21804(a): Failure to yield to traffic when entering highway,Right of Way,1 Bicycle,Bicyclist,0,0,0,Unspecified Injury,11296,-13610203.5370083,4560834.82899026
7/1/2016 9:32:00 PM,2016-07-01,14:32:00,7,2016,4.0,14,Carleton Street & Telegraph Avenue,VC 22517: Opening vehicle door into traffic (Dooring),"Stopping, Standing, Park","1 Bicycle, 1 Car",Driver,0,0,0,Unspecified Injury,11297,-13609800.0758403,4559993.95697114
4/23/2020 10:00:00 PM,2020-04-23,15:00:00,4,2020,3.0,15,Harrisonst & Sanpabloave,VC 22350: Unsafe speed for prevailing conditions,Speed Laws,"1 Car, 1 Fixed Object",Driver,0,0,0,Unspecified Injury,11298,-13610203.5370083,4560834.82899026
9/26/2015 6:17:00 PM,2015-09-26,11:17:00,9,2015,5.0,11,Telegraph Avenue,VC 22517: Opening vehicle door into traffic (Dooring),"Stopping, Standing, Park","1 Bicycle, 1 Parked Vehicle",Object,0,0,0,Unspecified Injury,11299,-13609836.0755781,4559988.10390062
1/16/2018 9:06:00 PM,2018-01-16,13:06:00,1,2018,1.0,13,8th Street & Padre Street,VC 22106: Unsafe starting or backing of vehicle on highway,"Turning, Starting, Signaling","1 Truck, 1 Car",Driver,0,0,0,No Injury,11300,-13610203.5370083,4560834.82899026
4/17/2017 12:40:00 AM,2017-04-16,17:40:00,4,2017,6.0,17,9th Street & Folger Street,VC 22107: Unsafe turning or moving of vehicle on roadway,"Turning, Starting, Signaling","1 Car, 1 Parked Vehicle",Driver,0,0,0,No Injury,11301,-13610203.5370083,4560834.82899026
12/18/2013 6:08:00 PM,2013-12-18,10:08:00,12,2013,2.0,10,Carleton Street & Telegraph Avenue,VC 22350: Unsafe speed for prevailing conditions,Speed Laws,"1 Truck, 1 Car",Driver,0,0,0,Unspecified Injury,11302,-13609800.0758403,4559993.95697114
